review_id,farmer_id,crop,text,rating,sentiment
review_00637,farmer_0014,Tomato,Decent quality. Will order again if price drops.,3,neutral
review_00638,farmer_0015,Cabbage,"Good produce, slightly overpriced but worth it. Recommended!",4,positive
review_00639,farmer_0002,Sugarcane,Terrible experience. Vegetables were rotten on arrival.,1,negative
review_00640,farmer_0032,Onion,"Good produce, slightly overpriced but worth it. Delivery took too long.",4,positive
review_00641,farmer_0010,Lady Finger,"Quality inconsistent. Sometimes good, sometimes bad.",3,neutral
review_00642,farmer_0036,Carrot,Terrible experience. Vegetables were rotten on arrival. Price was fair.,1,negative
review_00643,farmer_0036,Cotton,Excellent quality tomatoes! Very fresh and delivered on time.,5,positive
review_00644,farmer_0008,Chilli,"Good produce, slightly overpriced but worth it. Recommended!",4,positive
review_00645,farmer_0018,Cabbage,"Quality inconsistent. Sometimes good, sometimes bad. Price was fair.",3,neutral
review_00646,farmer_0030,Tomato,Good value for money. Will definitely reorder. Price was fair.,4,positive
review_00647,farmer_0029,Brinjal,Average quality. Onions had some bad ones mixed in.,3,neutral
review_00648,farmer_0030,Onion,Average quality. Onions had some bad ones mixed in.,3,neutral
review_00649,farmer_0024,Carrot,Delivery was late but produce quality was good.,3,neutral
review_00650,farmer_0024,Brinjal,Very fresh and organic. Highly recommended.,5,positive
review_00651,farmer_0043,Cauliflower,Fresh and clean vegetables. Packaging was great.,4,positive
review_00652,farmer_0032,Chilli,Outstanding! Best rice I have ever bought online.,5,positive
review_00653,farmer_0037,Chilli,Amazing farmer! Always delivers premium quality.,5,positive
review_00654,farmer_0021,Cauliflower,Delivery was late but produce quality was good. Not ordering again.,3,neutral
review_00655,farmer_0009,Carrot,Not satisfied. Price changed after ordering. Price was fair.,2,negative
review_00656,farmer_0029,Onion,Fresh and clean vegetables. Packaging was great.,4,positive
review_00657,farmer_0019,Cauliflower,Outstanding! Best rice I have ever bought online.,5,positive
review_00658,farmer_0040,Chilli,"Good produce, slightly overpriced but worth it.",4,positive
review_00659,farmer_0009,Sugarcane,Average quality. Onions had some bad ones mixed in.,3,neutral
review_00660,farmer_0024,Potato,"Quality inconsistent. Sometimes good, sometimes bad.",3,neutral
review_00661,farmer_0030,Cauliflower,Good value for money. Will definitely reorder.,4,positive
review_00662,farmer_0042,Lady Finger,Not satisfied. Price changed after ordering.,2,negative
review_00663,farmer_0005,Groundnut,Average quality. Onions had some bad ones mixed in.,3,neutral
review_00664,farmer_0005,Carrot,Not satisfied. Price changed after ordering.,2,negative
review_00665,farmer_0006,Banana,Not satisfied. Price changed after ordering.,2,negative
review_00666,farmer_0032,Banana,"Quality inconsistent. Sometimes good, sometimes bad.",3,neutral
review_00667,farmer_0004,Cotton,Fresh and clean vegetables. Packaging was great. Will buy again.,4,positive
review_00668,farmer_0031,Coconut,Terrible experience. Vegetables were rotten on arrival. Will buy again.,1,negative
review_00669,farmer_0017,Brinjal,Very fresh and organic. Highly recommended.,5,positive
review_00670,farmer_0010,Banana,Terrible experience. Vegetables were rotten on arrival. Delivery took too long.,1,negative
review_00671,farmer_0044,Cabbage,Excellent quality tomatoes! Very fresh and delivered on time. Not ordering again.,5,positive
review_00672,farmer_0011,Sugarcane,Terrible experience. Vegetables were rotten on arrival. Recommended!,1,negative
review_00673,farmer_0019,Tomato,Outstanding! Best rice I have ever bought online.,5,positive
review_00674,farmer_0038,Rice,Fresh and clean vegetables. Packaging was great.,4,positive
review_00675,farmer_0019,Coconut,Good value for money. Will definitely reorder.,4,positive
review_00676,farmer_0002,Carrot,"Quality inconsistent. Sometimes good, sometimes bad.",3,neutral
review_00677,farmer_0036,Cauliflower,Outstanding! Best rice I have ever bought online. Recommended!,5,positive
review_00678,farmer_0043,Potato,Excellent quality tomatoes! Very fresh and delivered on time.,5,positive
review_00679,farmer_0021,Carrot,Delivery was late but produce quality was good.,3,neutral
review_00680,farmer_0019,Cauliflower,Amazing farmer! Always delivers premium quality. Recommended!,5,positive
review_00681,farmer_0017,Onion,"Quality inconsistent. Sometimes good, sometimes bad.",3,neutral
review_00682,farmer_0042,Rice,Average quality. Onions had some bad ones mixed in.,3,neutral
review_00683,farmer_0027,Tomato,Love the eco-friendly packaging. Vegetables are fresh. Not ordering again.,5,positive
review_00684,farmer_0039,Onion,"Good produce, slightly overpriced but worth it.",4,positive
review_00685,farmer_0048,Sugarcane,Good value for money. Will definitely reorder. Not ordering again.,4,positive
review_00686,farmer_0046,Chilli,Terrible experience. Vegetables were rotten on arrival. Delivery took too long.,1,negative
review_00687,farmer_0039,Cotton,Quantity was less than ordered. Disappointed. Will buy again.,2,negative
review_00688,farmer_0045,Potato,Not satisfied. Price changed after ordering.,2,negative
review_00689,farmer_0035,Groundnut,Love the eco-friendly packaging. Vegetables are fresh.,5,positive
review_00690,farmer_0019,Cabbage,"Good produce, slightly overpriced but worth it. Will buy again.",4,positive
review_00691,farmer_0010,Tomato,Average quality. Onions had some bad ones mixed in. Recommended!,3,neutral
review_00692,farmer_0045,Sugarcane,Good value for money. Will definitely reorder. Recommended!,4,positive
review_00693,farmer_0015,Tomato,Terrible experience. Vegetables were rotten on arrival.,1,negative
review_00694,farmer_0036,Tomato,"Good produce, slightly overpriced but worth it. Not ordering again.",4,positive
review_00695,farmer_0039,Tomato,Average quality. Onions had some bad ones mixed in.,3,neutral
review_00696,farmer_0034,Sugarcane,Decent quality. Will order again if price drops.,3,neutral
review_00697,farmer_0044,Groundnut,"Good produce, slightly overpriced but worth it.",4,positive
review_00698,farmer_0011,Rice,Outstanding! Best rice I have ever bought online.,5,positive
review_00699,farmer_0007,Coconut,"Good produce, slightly overpriced but worth it.",4,positive
review_00700,farmer_0003,Lady Finger,Amazing farmer! Always delivers premium quality.,5,positive
review_00701,farmer_0013,Chilli,Average quality. Onions had some bad ones mixed in. Will buy again.,3,neutral
review_00702,farmer_0047,Cabbage,Very fresh and organic. Highly recommended.,5,positive
review_00703,farmer_0010,Rice,Fresh and clean vegetables. Packaging was great. Price was fair.,4,positive
review_00704,farmer_0041,Groundnut,Good value for money. Will definitely reorder.,4,positive
review_00705,farmer_0046,Cauliflower,Quantity was less than ordered. Disappointed. Not ordering again.,2,negative
review_00706,farmer_0031,Onion,Fresh and clean vegetables. Packaging was great.,4,positive
review_00707,farmer_0014,Sugarcane,Excellent quality tomatoes! Very fresh and delivered on time.,5,positive
review_00708,farmer_0006,Carrot,Decent quality. Will order again if price drops.,3,neutral
review_00709,farmer_0049,Brinjal,"Good produce, slightly overpriced but worth it.",4,positive
review_00710,farmer_0008,Rice,Outstanding! Best rice I have ever bought online. Recommended!,5,positive
review_00711,farmer_0002,Cotton,Fresh and clean vegetables. Packaging was great. Will buy again.,4,positive
review_00712,farmer_0018,Cotton,Love the eco-friendly packaging. Vegetables are fresh.,5,positive
review_00713,farmer_0028,Tomato,Outstanding! Best rice I have ever bought online.,5,positive
review_00714,farmer_0031,Cotton,Quantity was less than ordered. Disappointed. Delivery took too long.,2,negative
review_00715,farmer_0046,Brinjal,Very fresh and organic. Highly recommended.,5,positive
review_00716,farmer_0046,Potato,Quantity was less than ordered. Disappointed.,2,negative
review_00717,farmer_0042,Brinjal,Delivery was late but produce quality was good.,3,neutral
review_00718,farmer_0049,Sugarcane,Average quality. Onions had some bad ones mixed in. Price was fair.,3,neutral
review_00719,farmer_0013,Coconut,Terrible experience. Vegetables were rotten on arrival. Recommended!,1,negative
review_00720,farmer_0033,Sugarcane,Quantity was less than ordered. Disappointed.,2,negative
review_00721,farmer_0021,Cotton,"Good produce, slightly overpriced but worth it. Recommended!",4,positive
review_00722,farmer_0029,Cabbage,Love the eco-friendly packaging. Vegetables are fresh.,5,positive
review_00723,farmer_0049,Cabbage,Excellent quality tomatoes! Very fresh and delivered on time.,5,positive
review_00724,farmer_0050,Rice,Amazing farmer! Always delivers premium quality.,5,positive
review_00725,farmer_0030,Tomato,Excellent quality tomatoes! Very fresh and delivered on time.,5,positive
review_00726,farmer_0039,Banana,Excellent quality tomatoes! Very fresh and delivered on time.,5,positive
review_00727,farmer_0026,Groundnut,Very fresh and organic. Highly recommended.,5,positive
review_00728,farmer_0046,Potato,Not satisfied. Price changed after ordering.,2,negative
review_00729,farmer_0004,Tomato,Good value for money. Will definitely reorder. Price was fair.,4,positive
review_00730,farmer_0034,Cabbage,Quantity was less than ordered. Disappointed. Not ordering again.,2,negative
review_00731,farmer_0038,Brinjal,Excellent quality tomatoes! Very fresh and delivered on time.,5,positive
review_00732,farmer_0018,Coconut,"Quality inconsistent. Sometimes good, sometimes bad.",3,neutral
review_00733,farmer_0013,Rice,Excellent quality tomatoes! Very fresh and delivered on time.,5,positive
review_00734,farmer_0002,Cotton,Average quality. Onions had some bad ones mixed in. Will buy again.,3,neutral
review_00735,farmer_0035,Cotton,Good value for money. Will definitely reorder.,4,positive
review_00736,farmer_0045,Lady Finger,Quantity was less than ordered. Disappointed. Delivery took too long.,2,negative
review_00737,farmer_0016,Brinjal,Decent quality. Will order again if price drops. Will buy again.,3,neutral
review_00738,farmer_0001,Cabbage,Delivery was late but produce quality was good.,3,neutral
review_00739,farmer_0010,Lady Finger,Amazing farmer! Always delivers premium quality.,5,positive
review_00740,farmer_0035,Cabbage,"Quality inconsistent. Sometimes good, sometimes bad.",3,neutral
review_00741,farmer_0036,Chilli,Fresh and clean vegetables. Packaging was great. Not ordering again.,4,positive
review_00742,farmer_0008,Rice,Fresh and clean vegetables. Packaging was great. Not ordering again.,4,positive
review_00743,farmer_0037,Groundnut,Amazing farmer! Always delivers premium quality.,5,positive
review_00744,farmer_0020,Lady Finger,Good value for money. Will definitely reorder. Will buy again.,4,positive
review_00745,farmer_0028,Brinjal,"Quality inconsistent. Sometimes good, sometimes bad. Will buy again.",3,neutral
review_00746,farmer_0014,Lady Finger,Decent quality. Will order again if price drops.,3,neutral
review_00747,farmer_0026,Cauliflower,Fresh and clean vegetables. Packaging was great.,4,positive
review_00748,farmer_0013,Potato,Amazing farmer! Always delivers premium quality.,5,positive
review_00749,farmer_0003,Banana,Terrible experience. Vegetables were rotten on arrival.,1,negative
review_00750,farmer_0029,Chilli,Fresh and clean vegetables. Packaging was great. Not ordering again.,4,positive
review_00751,farmer_0027,Cauliflower,Decent quality. Will order again if price drops.,3,neutral
review_00752,farmer_0048,Brinjal,Good value for money. Will definitely reorder. Price was fair.,4,positive
review_00753,farmer_0015,Brinjal,Fresh and clean vegetables. Packaging was great. Price was fair.,4,positive
review_00754,farmer_0026,Rice,Good value for money. Will definitely reorder. Recommended!,4,positive
review_00755,farmer_0023,Cauliflower,"Good produce, slightly overpriced but worth it.",4,positive
review_00756,farmer_0031,Groundnut,Average quality. Onions had some bad ones mixed in.,3,neutral
review_00757,farmer_0033,Banana,Excellent quality tomatoes! Very fresh and delivered on time. Not ordering again.,5,positive
review_00758,farmer_0008,Sugarcane,Excellent quality tomatoes! Very fresh and delivered on time.,5,positive
review_00759,farmer_0024,Brinjal,Good value for money. Will definitely reorder. Recommended!,4,positive
review_00760,farmer_0046,Banana,Average quality. Onions had some bad ones mixed in.,3,neutral
review_00761,farmer_0005,Onion,Fresh and clean vegetables. Packaging was great. Price was fair.,4,positive
review_00762,farmer_0008,Onion,Very fresh and organic. Highly recommended.,5,positive
review_00763,farmer_0002,Cabbage,Outstanding! Best rice I have ever bought online.,5,positive
review_00764,farmer_0005,Onion,Terrible experience. Vegetables were rotten on arrival.,1,negative
review_00765,farmer_0026,Sugarcane,Decent quality. Will order again if price drops.,3,neutral
review_00766,farmer_0022,Chilli,Fresh and clean vegetables. Packaging was great. Not ordering again.,4,positive
review_00767,farmer_0025,Chilli,Fresh and clean vegetables. Packaging was great.,4,positive
review_00768,farmer_0033,Rice,Love the eco-friendly packaging. Vegetables are fresh. Price was fair.,5,positive
review_00769,farmer_0017,Cauliflower,Very fresh and organic. Highly recommended.,5,positive
review_00770,farmer_0015,Brinjal,"Quality inconsistent. Sometimes good, sometimes bad.",3,neutral
review_00771,farmer_0002,Rice,Quantity was less than ordered. Disappointed. Not ordering again.,2,negative
review_00772,farmer_0044,Banana,Outstanding! Best rice I have ever bought online.,5,positive
review_00773,farmer_0018,Chilli,Not satisfied. Price changed after ordering.,2,negative
review_00774,farmer_0044,Groundnut,"Quality inconsistent. Sometimes good, sometimes bad.",3,neutral
review_00775,farmer_0001,Rice,Good value for money. Will definitely reorder.,4,positive
review_00776,farmer_0006,Carrot,Excellent quality tomatoes! Very fresh and delivered on time.,5,positive
review_00777,farmer_0009,Potato,Very fresh and organic. Highly recommended.,5,positive
review_00778,farmer_0015,Lady Finger,Quantity was less than ordered. Disappointed.,2,negative
review_00779,farmer_0031,Cauliflower,Very fresh and organic. Highly recommended.,5,positive
review_00780,farmer_0045,Onion,Outstanding! Best rice I have ever bought online.,5,positive
review_00781,farmer_0050,Brinjal,Not satisfied. Price changed after ordering.,2,negative
review_00782,farmer_0014,Groundnut,Fresh and clean vegetables. Packaging was great.,4,positive
review_00783,farmer_0035,Chilli,Good value for money. Will definitely reorder.,4,positive
review_00784,farmer_0004,Carrot,Not satisfied. Price changed after ordering.,2,negative
review_00785,farmer_0041,Brinjal,Delivery was late but produce quality was good.,3,neutral
review_00786,farmer_0038,Rice,Excellent quality tomatoes! Very fresh and delivered on time.,5,positive
review_00787,farmer_0037,Onion,Outstanding! Best rice I have ever bought online. Delivery took too long.,5,positive
review_00788,farmer_0024,Tomato,Very fresh and organic. Highly recommended.,5,positive
review_00789,farmer_0027,Cotton,Decent quality. Will order again if price drops. Will buy again.,3,neutral
review_00790,farmer_0049,Cotton,Fresh and clean vegetables. Packaging was great.,4,positive
review_00791,farmer_0041,Banana,Excellent quality tomatoes! Very fresh and delivered on time. Delivery took too long.,5,positive
review_00792,farmer_0030,Tomato,Decent quality. Will order again if price drops. Price was fair.,3,neutral
review_00793,farmer_0012,Cotton,Excellent quality tomatoes! Very fresh and delivered on time.,5,positive
review_00794,farmer_0022,Sugarcane,Quantity was less than ordered. Disappointed.,2,negative
review_00795,farmer_0046,Onion,Not satisfied. Price changed after ordering.,2,negative
review_00796,farmer_0039,Chilli,Outstanding! Best rice I have ever bought online.,5,positive
review_00797,farmer_0028,Carrot,Outstanding! Best rice I have ever bought online. Price was fair.,5,positive
review_00798,farmer_0048,Cotton,Delivery was late but produce quality was good. Recommended!,3,neutral
review_00799,farmer_0045,Sugarcane,Fresh and clean vegetables. Packaging was great.,4,positive
review_00800,farmer_0009,Brinjal,Delivery was late but produce quality was good.,3,neutral
review_00801,farmer_0001,Onion,Delivery was late but produce quality was good. Recommended!,3,neutral
review_00802,farmer_0048,Cauliflower,Very fresh and organic. Highly recommended.,5,positive
review_00803,farmer_0005,Coconut,Love the eco-friendly packaging. Vegetables are fresh.,5,positive
review_00804,farmer_0030,Carrot,Quantity was less than ordered. Disappointed. Not ordering again.,2,negative
review_00805,farmer_0045,Cotton,Not satisfied. Price changed after ordering.,2,negative
review_00806,farmer_0015,Chilli,Delivery was late but produce quality was good.,3,neutral
review_00807,farmer_0046,Rice,Not satisfied. Price changed after ordering. Price was fair.,2,negative
review_00808,farmer_0028,Banana,Decent quality. Will order again if price drops. Will buy again.,3,neutral
review_00809,farmer_0039,Brinjal,Love the eco-friendly packaging. Vegetables are fresh.,5,positive
review_00810,farmer_0004,Onion,Fresh and clean vegetables. Packaging was great. Recommended!,4,positive
review_00811,farmer_0007,Potato,Quantity was less than ordered. Disappointed. Delivery took too long.,2,negative
review_00812,farmer_0019,Coconut,Not satisfied. Price changed after ordering.,2,negative
review_00813,farmer_0026,Onion,Not satisfied. Price changed after ordering.,2,negative
review_00814,farmer_0003,Cabbage,Fresh and clean vegetables. Packaging was great.,4,positive
review_00815,farmer_0050,Carrot,Outstanding! Best rice I have ever bought online.,5,positive
review_00816,farmer_0006,Sugarcane,Outstanding! Best rice I have ever bought online.,5,positive
review_00817,farmer_0012,Coconut,Love the eco-friendly packaging. Vegetables are fresh.,5,positive
review_00818,farmer_0016,Chilli,Fresh and clean vegetables. Packaging was great.,4,positive
review_00819,farmer_0010,Cotton,Fresh and clean vegetables. Packaging was great.,4,positive
review_00820,farmer_0035,Rice,Love the eco-friendly packaging. Vegetables are fresh.,5,positive
review_00821,farmer_0044,Lady Finger,Not satisfied. Price changed after ordering. Will buy again.,2,negative
review_00822,farmer_0023,Cabbage,Good value for money. Will definitely reorder.,4,positive
review_00823,farmer_0037,Lady Finger,Very fresh and organic. Highly recommended.,5,positive
review_00824,farmer_0004,Cauliflower,"Good produce, slightly overpriced but worth it.",4,positive
review_00825,farmer_0021,Groundnut,Average quality. Onions had some bad ones mixed in.,3,neutral
review_00826,farmer_0046,Brinjal,Outstanding! Best rice I have ever bought online.,5,positive
review_00827,farmer_0022,Lady Finger,"Good produce, slightly overpriced but worth it.",4,positive
review_00828,farmer_0034,Cabbage,Decent quality. Will order again if price drops. Recommended!,3,neutral
review_00829,farmer_0044,Cauliflower,Quantity was less than ordered. Disappointed.,2,negative
review_00830,farmer_0018,Onion,Decent quality. Will order again if price drops.,3,neutral
review_00831,farmer_0001,Brinjal,Love the eco-friendly packaging. Vegetables are fresh.,5,positive
review_00832,farmer_0008,Groundnut,Fresh and clean vegetables. Packaging was great.,4,positive
review_00833,farmer_0017,Banana,"Good produce, slightly overpriced but worth it. Price was fair.",4,positive
review_00834,farmer_0006,Onion,Very fresh and organic. Highly recommended.,5,positive
review_00835,farmer_0016,Tomato,Amazing farmer! Always delivers premium quality.,5,positive
review_00836,farmer_0024,Cotton,Good value for money. Will definitely reorder.,4,positive
review_00837,farmer_0032,Rice,Outstanding! Best rice I have ever bought online. Not ordering again.,5,positive
review_00838,farmer_0043,Lady Finger,Fresh and clean vegetables. Packaging was great.,4,positive
review_00839,farmer_0042,Cotton,Love the eco-friendly packaging. Vegetables are fresh.,5,positive
review_00840,farmer_0012,Rice,Delivery was late but produce quality was good.,3,neutral
review_00841,farmer_0043,Brinjal,Quantity was less than ordered. Disappointed.,2,negative
review_00842,farmer_0047,Brinjal,Outstanding! Best rice I have ever bought online.,5,positive
review_00843,farmer_0036,Lady Finger,Quantity was less than ordered. Disappointed. Price was fair.,2,negative
review_00844,farmer_0022,Rice,Love the eco-friendly packaging. Vegetables are fresh. Will buy again.,5,positive
review_00845,farmer_0007,Potato,Average quality. Onions had some bad ones mixed in.,3,neutral
review_00846,farmer_0047,Cotton,"Good produce, slightly overpriced but worth it.",4,positive
review_00847,farmer_0036,Potato,Decent quality. Will order again if price drops.,3,neutral
review_00848,farmer_0037,Carrot,Good value for money. Will definitely reorder. Price was fair.,4,positive
review_00849,farmer_0043,Groundnut,Excellent quality tomatoes! Very fresh and delivered on time.,5,positive
review_00850,farmer_0010,Lady Finger,Very fresh and organic. Highly recommended.,5,positive
review_00851,farmer_0047,Cabbage,Very fresh and organic. Highly recommended.,5,positive
review_00852,farmer_0014,Cabbage,Terrible experience. Vegetables were rotten on arrival.,1,negative
review_00853,farmer_0024,Brinjal,Amazing farmer! Always delivers premium quality.,5,positive
review_00854,farmer_0026,Cotton,"Good produce, slightly overpriced but worth it.",4,positive
review_00855,farmer_0009,Onion,"Quality inconsistent. Sometimes good, sometimes bad.",3,neutral
review_00856,farmer_0001,Rice,Good value for money. Will definitely reorder.,4,positive
review_00857,farmer_0031,Tomato,Not satisfied. Price changed after ordering.,2,negative
review_00858,farmer_0038,Cabbage,"Quality inconsistent. Sometimes good, sometimes bad.",3,neutral
review_00859,farmer_0016,Brinjal,Excellent quality tomatoes! Very fresh and delivered on time.,5,positive
review_00860,farmer_0034,Coconut,Decent quality. Will order again if price drops.,3,neutral
review_00861,farmer_0027,Cauliflower,Decent quality. Will order again if price drops.,3,neutral
review_00862,farmer_0028,Cotton,Fresh and clean vegetables. Packaging was great.,4,positive
review_00863,farmer_0015,Potato,Good value for money. Will definitely reorder.,4,positive
review_00864,farmer_0049,Sugarcane,Excellent quality tomatoes! Very fresh and delivered on time.,5,positive
review_00865,farmer_0033,Rice,Excellent quality tomatoes! Very fresh and delivered on time.,5,positive
review_00866,farmer_0039,Potato,Outstanding! Best rice I have ever bought online.,5,positive
review_00867,farmer_0028,Brinjal,Not satisfied. Price changed after ordering.,2,negative
review_00868,farmer_0029,Cabbage,Fresh and clean vegetables. Packaging was great.,4,positive
review_00869,farmer_0012,Carrot,Very fresh and organic. Highly recommended.,5,positive
review_00870,farmer_0031,Cotton,Very fresh and organic. Highly recommended.,5,positive
review_00871,farmer_0018,Cotton,Outstanding! Best rice I have ever bought online.,5,positive
review_00872,farmer_0029,Potato,Delivery was late but produce quality was good.,3,neutral
review_00873,farmer_0024,Coconut,Very fresh and organic. Highly recommended.,5,positive
review_00874,farmer_0033,Potato,Outstanding! Best rice I have ever bought online. Delivery took too long.,5,positive
review_00875,farmer_0018,Brinjal,Decent quality. Will order again if price drops. Delivery took too long.,3,neutral
review_00876,farmer_0001,Cabbage,Quantity was less than ordered. Disappointed.,2,negative
review_00877,farmer_0013,Banana,Love the eco-friendly packaging. Vegetables are fresh.,5,positive
review_00878,farmer_0049,Potato,Delivery was late but produce quality was good.,3,neutral
review_00879,farmer_0026,Carrot,Excellent quality tomatoes! Very fresh and delivered on time. Will buy again.,5,positive
review_00880,farmer_0048,Groundnut,Terrible experience. Vegetables were rotten on arrival. Will buy again.,1,negative
review_00881,farmer_0017,Chilli,Not satisfied. Price changed after ordering.,2,negative
review_00882,farmer_0024,Brinjal,Average quality. Onions had some bad ones mixed in.,3,neutral
review_00883,farmer_0046,Cotton,Terrible experience. Vegetables were rotten on arrival. Delivery took too long.,1,negative
review_00884,farmer_0030,Cotton,Excellent quality tomatoes! Very fresh and delivered on time.,5,positive
review_00885,farmer_0050,Cotton,Good value for money. Will definitely reorder.,4,positive
review_00886,farmer_0015,Chilli,Excellent quality tomatoes! Very fresh and delivered on time.,5,positive
review_00887,farmer_0022,Potato,"Good produce, slightly overpriced but worth it.",4,positive
review_00888,farmer_0026,Sugarcane,Not satisfied. Price changed after ordering. Price was fair.,2,negative
review_00889,farmer_0009,Chilli,Quantity was less than ordered. Disappointed.,2,negative
review_00890,farmer_0031,Cotton,Fresh and clean vegetables. Packaging was great.,4,positive
review_00891,farmer_0002,Tomato,Not satisfied. Price changed after ordering.,2,negative
review_00892,farmer_0014,Groundnut,Fresh and clean vegetables. Packaging was great.,4,positive
review_00893,farmer_0027,Carrot,Fresh and clean vegetables. Packaging was great.,4,positive
review_00894,farmer_0032,Groundnut,Love the eco-friendly packaging. Vegetables are fresh. Will buy again.,5,positive
review_00895,farmer_0009,Potato,Terrible experience. Vegetables were rotten on arrival. Not ordering again.,1,negative
review_00896,farmer_0045,Groundnut,Decent quality. Will order again if price drops.,3,neutral
review_00897,farmer_0050,Lady Finger,Average quality. Onions had some bad ones mixed in.,3,neutral
review_00898,farmer_0015,Brinjal,Terrible experience. Vegetables were rotten on arrival.,1,negative
review_00899,farmer_0049,Carrot,Not satisfied. Price changed after ordering. Not ordering again.,2,negative
review_00900,farmer_0015,Sugarcane,Terrible experience. Vegetables were rotten on arrival. Will buy again.,1,negative
review_00901,farmer_0047,Sugarcane,Quantity was less than ordered. Disappointed.,2,negative
review_00902,farmer_0001,Lady Finger,Fresh and clean vegetables. Packaging was great.,4,positive
review_00903,farmer_0010,Coconut,Fresh and clean vegetables. Packaging was great.,4,positive
review_00904,farmer_0014,Sugarcane,Terrible experience. Vegetables were rotten on arrival. Recommended!,1,negative
review_00905,farmer_0013,Rice,Quantity was less than ordered. Disappointed. Will buy again.,2,negative
review_00906,farmer_0044,Onion,Love the eco-friendly packaging. Vegetables are fresh.,5,positive
review_00907,farmer_0033,Rice,Not satisfied. Price changed after ordering.,2,negative
review_00908,farmer_0041,Cotton,Decent quality. Will order again if price drops. Price was fair.,3,neutral
review_00909,farmer_0036,Coconut,"Good produce, slightly overpriced but worth it. Price was fair.",4,positive
review_00910,farmer_0015,Brinjal,Love the eco-friendly packaging. Vegetables are fresh. Price was fair.,5,positive
review_00911,farmer_0046,Coconut,"Good produce, slightly overpriced but worth it.",4,positive
review_00912,farmer_0044,Coconut,Not satisfied. Price changed after ordering.,2,negative
review_00913,farmer_0027,Carrot,"Good produce, slightly overpriced but worth it.",4,positive
review_00914,farmer_0002,Cauliflower,Not satisfied. Price changed after ordering.,2,negative
review_00915,farmer_0019,Chilli,Not satisfied. Price changed after ordering.,2,negative
review_00916,farmer_0020,Banana,"Quality inconsistent. Sometimes good, sometimes bad.",3,neutral
review_00917,farmer_0010,Onion,Fresh and clean vegetables. Packaging was great.,4,positive
review_00918,farmer_0045,Lady Finger,Delivery was late but produce quality was good.,3,neutral
review_00919,farmer_0043,Potato,Good value for money. Will definitely reorder. Delivery took too long.,4,positive
review_00920,farmer_0014,Sugarcane,Very fresh and organic. Highly recommended. Not ordering again.,5,positive
review_00921,farmer_0029,Rice,Average quality. Onions had some bad ones mixed in.,3,neutral
review_00922,farmer_0039,Groundnut,Not satisfied. Price changed after ordering.,2,negative
review_00923,farmer_0040,Rice,Decent quality. Will order again if price drops.,3,neutral
review_00924,farmer_0009,Lady Finger,Outstanding! Best rice I have ever bought online.,5,positive
review_00925,farmer_0003,Rice,Decent quality. Will order again if price drops. Delivery took too long.,3,neutral
review_00926,farmer_0039,Brinjal,Amazing farmer! Always delivers premium quality.,5,positive
review_00927,farmer_0044,Lady Finger,Love the eco-friendly packaging. Vegetables are fresh.,5,positive
review_00928,farmer_0006,Sugarcane,"Quality inconsistent. Sometimes good, sometimes bad. Will buy again.",3,neutral
review_00929,farmer_0007,Carrot,Delivery was late but produce quality was good. Will buy again.,3,neutral
review_00930,farmer_0038,Cabbage,Decent quality. Will order again if price drops.,3,neutral
review_00931,farmer_0023,Cotton,Not satisfied. Price changed after ordering.,2,negative
review_00932,farmer_0044,Coconut,Delivery was late but produce quality was good.,3,neutral
review_00933,farmer_0001,Groundnut,Fresh and clean vegetables. Packaging was great. Not ordering again.,4,positive
review_00934,farmer_0048,Coconut,Very fresh and organic. Highly recommended.,5,positive
review_00935,farmer_0043,Cotton,Decent quality. Will order again if price drops.,3,neutral
review_00936,farmer_0030,Rice,Excellent quality tomatoes! Very fresh and delivered on time.,5,positive
review_00937,farmer_0031,Onion,Outstanding! Best rice I have ever bought online.,5,positive
review_00938,farmer_0037,Coconut,"Quality inconsistent. Sometimes good, sometimes bad. Delivery took too long.",3,neutral
review_00939,farmer_0010,Lady Finger,Decent quality. Will order again if price drops.,3,neutral
review_00940,farmer_0040,Onion,Amazing farmer! Always delivers premium quality.,5,positive
review_00941,farmer_0015,Lady Finger,Love the eco-friendly packaging. Vegetables are fresh.,5,positive
review_00942,farmer_0031,Groundnut,Delivery was late but produce quality was good. Will buy again.,3,neutral
review_00943,farmer_0023,Carrot,Average quality. Onions had some bad ones mixed in. Not ordering again.,3,neutral
review_00944,farmer_0044,Brinjal,Good value for money. Will definitely reorder.,4,positive
review_00945,farmer_0015,Carrot,Outstanding! Best rice I have ever bought online. Price was fair.,5,positive
review_00946,farmer_0039,Banana,Amazing farmer! Always delivers premium quality. Not ordering again.,5,positive
review_00947,farmer_0023,Chilli,Excellent quality tomatoes! Very fresh and delivered on time. Delivery took too long.,5,positive
review_00948,farmer_0027,Chilli,Good value for money. Will definitely reorder.,4,positive
review_00949,farmer_0042,Chilli,Very fresh and organic. Highly recommended.,5,positive
review_00950,farmer_0033,Brinjal,Terrible experience. Vegetables were rotten on arrival. Recommended!,1,negative
review_00951,farmer_0048,Cabbage,Terrible experience. Vegetables were rotten on arrival. Will buy again.,1,negative
review_00952,farmer_0048,Cotton,"Good produce, slightly overpriced but worth it. Will buy again.",4,positive
review_00953,farmer_0025,Coconut,Quantity was less than ordered. Disappointed.,2,negative
review_00954,farmer_0023,Sugarcane,Very fresh and organic. Highly recommended. Will buy again.,5,positive
